seq_name,APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30,APAAC31,APAAC32,druggable
Positive_999,7.819,3.819,1.636,5.819,1.273,4.546,4.182,9.455,2.0,6.546,8.182,6.0,3.273,2.909,3.091,6.546,5.636,0.0,3.091,7.636,2.991,0.467,0.374,0.514,1.869,-0.093,0.654,-0.935,-0.701,0.093,-0.28,1.589,1
Positive_1000,8.848,4.141,2.636,6.965,1.506,4.706,4.141,8.848,2.071,6.965,8.283,6.965,2.636,3.388,3.012,6.212,5.083,0.0,3.2,7.153,2.371,2.516,0.822,0.145,1.597,1.113,-0.435,-0.871,-2.854,-0.097,-1.597,0.532,1
Positive_1001,4.825,3.735,3.424,5.603,1.323,9.728,3.502,4.591,1.946,4.98,9.182,3.813,1.789,3.969,5.68,12.062,5.525,1.479,2.723,6.692,1.207,3.235,-1.207,-1.014,-0.773,-0.483,0.676,1.304,1.255,1.304,-1.449,-0.628,1
Positive_1002,4.96,4.369,3.307,5.196,1.417,6.967,3.189,4.015,0.827,5.314,4.605,10.392,1.889,3.071,3.543,4.133,5.314,0.709,3.071,5.078,-2.563,0.325,-2.522,2.36,2.685,7.526,1.098,3.214,2.522,5.818,-2.766,0.936,1
Positive_1003,7.375,4.658,3.882,7.375,3.105,5.434,2.717,11.645,3.494,6.987,7.763,6.987,1.553,6.211,3.882,5.823,4.658,2.329,6.599,5.046,-2.688,-2.312,-0.43,-0.108,0.161,-1.237,-2.903,-1.237,3.978,-2.473,1.559,0.161,1
Positive_1004,4.13,4.074,4.688,4.911,1.283,4.408,2.846,4.576,2.232,3.739,6.92,4.855,2.623,3.85,4.185,8.203,4.297,1.228,2.79,5.859,3.186,3.227,0.98,1.103,1.961,1.511,0.98,1.43,0.286,-0.49,2.247,1.879,1
Positive_1005,3.976,5.023,4.604,4.185,1.465,4.604,2.93,4.185,1.046,5.65,10.045,3.558,2.721,6.487,2.093,8.789,7.325,1.465,4.813,7.115,-1.98,-1.335,0.967,0.506,0.23,1.611,0.691,0.0,1.059,1.703,3.177,1.289,1
Positive_1006,6.256,4.524,5.005,8.277,3.946,7.508,5.582,6.16,4.62,6.352,13.379,8.566,2.502,4.812,2.888,9.817,6.064,2.502,2.984,8.374,-1.081,2.883,-1.321,-0.901,-1.622,-0.601,-4.024,-0.36,-1.922,-4.024,-2.282,-4.865,1
Positive_1007,6.905,6.278,3.766,3.766,1.884,5.022,4.081,7.22,2.197,5.022,11.927,4.394,3.139,3.766,2.825,5.964,6.592,2.511,4.394,7.847,0.348,2.488,-2.438,-4.428,2.985,-0.498,5.025,2.488,2.139,3.632,-6.766,-4.478,1
Positive_1008,5.039,5.967,4.376,4.774,2.387,8.884,8.089,4.906,1.724,4.508,12.863,5.702,2.917,2.387,4.376,6.895,5.304,1.989,1.857,5.304,-1.053,1.203,-1.504,1.454,1.855,3.008,2.155,2.406,-4.962,-4.662,-1.253,1.103,1
Positive_1009,5.643,2.257,1.003,1.756,1.38,2.132,1.003,6.771,0.627,2.508,7.524,2.006,1.63,4.389,3.511,3.762,2.006,0.501,1.756,6.145,7.289,3.673,3.557,1.283,4.315,1.633,5.51,3.003,4.869,1.866,3.032,1.662,1
Positive_1010,5.48,4.851,6.279,6.449,1.313,5.137,3.996,7.534,2.455,5.193,9.246,3.652,2.111,5.308,6.734,7.648,7.534,2.625,5.137,7.306,1.272,-1.802,1.961,0.053,-3.127,-2.332,0.954,0.742,-0.424,-1.007,-1.166,-1.113,1
Positive_1011,4.806,3.605,4.004,7.209,0.801,6.808,3.605,6.808,4.405,5.206,9.211,8.01,2.403,4.405,8.411,12.014,5.206,1.602,2.804,7.609,-0.109,2.179,-0.708,1.961,-0.763,-0.218,-5.447,-1.961,-1.961,-0.599,-1.416,0.109,1
Positive_1012,4.092,3.395,2.147,2.554,1.219,4.034,2.002,4.353,1.248,3.25,6.5,2.177,1.422,3.453,2.873,3.744,2.873,0.697,1.393,3.947,3.184,3.844,1.979,2.639,5.881,4.647,3.701,3.758,2.037,3.127,4.016,3.815,1
Positive_1013,7.812,4.857,3.59,5.49,0.633,5.068,3.168,8.023,2.957,4.223,7.179,7.179,2.957,6.123,6.546,7.179,5.912,1.478,5.49,6.123,-0.255,1.02,-1.683,-0.102,2.907,-0.714,0.612,-1.938,-1.071,-3.111,0.051,2.295,1
Positive_1014,3.779,3.55,1.603,2.519,0.802,2.404,1.832,4.466,0.802,3.779,8.587,1.603,2.519,4.58,3.091,4.923,3.779,1.374,2.29,5.496,4.369,1.881,3.157,1.18,7.079,4.815,3.221,2.423,3.731,1.307,2.36,0.702,1
Positive_1015,7.373,7.9,3.686,6.583,1.58,7.373,6.847,6.847,7.373,5.004,12.64,5.53,2.107,6.321,4.476,7.11,4.74,2.371,4.476,8.426,-1.306,-1.663,-8.789,-5.344,2.257,-0.178,6.354,-1.603,0.119,-1.128,-5.048,-2.435,1
Positive_1016,4.685,3.854,3.892,4.345,1.474,4.836,3.325,5.555,1.511,4.836,9.673,4.874,2.343,4.459,3.968,6.801,4.534,1.511,2.607,6.348,3.161,2.862,-1.452,-1.239,1.623,1.324,2.691,2.606,-0.043,1.111,0.47,1.452,1
Positive_1017,5.039,2.88,3.6,3.06,0.36,4.139,3.419,4.679,5.399,5.759,8.459,5.219,1.62,5.938,3.6,3.239,3.06,3.06,3.239,4.139,1.838,1.878,-2.917,-2.597,3.556,2.797,4.395,3.636,2.637,2.237,0.799,1.838,1
Positive_1018,4.424,3.47,4.598,5.812,1.301,7.026,2.863,6.679,3.557,5.031,6.418,5.725,2.168,4.511,4.337,5.291,6.505,1.648,5.551,5.464,3.372,7.39,1.247,0.693,0.277,0.231,1.386,1.247,-0.647,-2.679,-2.032,-2.864,1
Positive_1019,4.603,4.352,5.231,5.063,1.088,6.193,4.603,5.398,3.138,4.603,9.29,6.612,2.553,4.561,5.356,9.164,6.486,1.548,3.305,5.231,1.181,2.656,0.344,0.492,-0.885,0.344,-1.525,-0.639,0.295,0.344,-0.787,-0.197,1
Positive_1020,7.407,5.29,4.232,4.232,1.323,9.259,4.497,8.201,2.645,7.142,8.994,8.73,2.38,3.968,5.29,6.349,4.762,1.323,5.027,7.937,-3.161,-1.853,0.327,0.381,-6.866,-0.381,0.49,0.545,0.054,2.888,-0.545,-0.872,1
Positive_1021,6.603,3.266,4.544,3.763,1.775,7.385,5.184,6.462,2.84,4.047,10.153,6.319,1.846,4.402,5.538,8.734,7.171,0.781,3.976,9.869,-0.68,1.675,1.57,1.518,-2.721,-2.459,1.308,-0.366,-1.518,-1.256,0.209,-1.936,1
Positive_1022,3.225,2.867,3.584,3.584,1.075,3.225,3.584,2.509,0.717,3.225,5.017,7.526,1.792,3.942,0.717,4.659,2.15,0.358,2.509,3.225,4.878,6.782,0.833,0.149,7.139,8.418,4.7,5.8,-1.428,-0.059,1.785,1.517,1
Positive_1023,7.86,2.62,6.55,8.297,1.31,8.297,4.804,3.493,2.62,8.297,10.917,9.17,3.057,5.677,4.367,12.227,7.424,0.873,4.367,6.114,0.533,4.024,-2.663,1.006,-1.42,3.787,-6.923,-4.793,-2.959,-2.485,-3.314,-3.136,1
Positive_1024,2.292,1.862,2.578,3.581,1.146,3.437,2.148,3.437,2.006,6.016,6.875,3.724,2.292,3.437,4.44,5.156,4.154,1.433,2.148,6.875,3.038,0.552,2.14,1.07,5.281,3.176,4.349,2.796,3.452,1.415,2.244,1.45,1
Positive_1025,3.515,2.556,3.195,3.515,1.278,6.39,3.834,2.237,0.959,3.195,6.71,4.473,0.639,2.876,2.556,2.556,5.432,1.278,3.515,3.515,5.01,6.744,3.34,2.537,5.234,7.097,-1.638,1.317,3.693,1.991,-0.61,1.06,1
Positive_1026,6.488,3.493,5.988,7.486,1.497,7.984,4.99,3.493,4.99,2.995,10.979,6.488,2.495,2.995,1.497,5.988,3.493,0.499,4.491,2.995,1.416,3.516,-7.489,-3.607,1.689,4.064,1.735,1.735,2.466,5.708,-2.009,-0.548,1
Positive_1027,6.783,5.051,3.608,3.464,1.876,5.195,3.608,6.783,3.175,2.742,10.536,4.185,3.897,2.165,5.051,6.495,3.608,0.721,3.32,3.608,3.607,2.748,0.859,0.086,3.306,3.22,1.76,1.503,-1.073,-1.288,-0.258,-0.343,1
Positive_1028,5.528,4.913,4.504,6.756,0.614,5.118,4.709,7.166,3.276,3.685,6.551,6.142,2.047,7.37,6.142,4.3,5.118,1.638,4.504,5.937,-1.44,-0.576,1.056,1.392,3.793,1.632,0.912,-0.624,-2.784,-1.536,0.528,1.632,1
Positive_1029,6.293,3.979,3.979,2.406,2.591,5.83,2.869,5.552,1.296,5.552,8.513,3.794,3.053,2.961,3.424,6.569,4.812,0.647,1.758,6.293,2.342,2.506,-0.74,-0.534,3.328,2.301,1.027,2.301,1.561,-0.082,2.424,1.397,1
Positive_1030,8.722,5.021,3.436,6.872,1.057,6.872,3.436,5.286,1.321,5.55,8.987,8.458,2.379,2.907,2.114,5.021,5.814,0.264,2.907,5.021,1.189,2.103,-6.219,-2.378,1.006,4.298,3.749,6.584,-0.32,1.509,-2.926,-0.046,1
Positive_1031,3.374,0.675,2.024,4.723,1.349,10.795,2.024,2.699,3.374,2.024,5.398,5.398,3.374,4.723,0.0,2.699,2.024,0.0,0.675,4.723,0.807,0.186,-3.849,2.7,4.78,12.508,8.256,4.407,2.173,5.028,-2.297,3.228,1
Positive_1032,5.652,4.144,5.275,5.275,0.942,4.898,3.767,5.463,2.826,6.782,12.056,6.969,2.26,4.521,5.086,6.028,4.709,1.696,1.696,5.652,2.44,0.526,-0.191,-1.292,-3.11,-1.579,3.206,5.502,-2.632,-0.622,0.287,1.77,1
Positive_1033,4.332,4.332,3.094,1.238,1.238,7.425,4.332,4.95,2.475,6.188,12.995,4.95,1.857,2.475,2.475,3.713,6.807,0.619,2.475,4.95,7.297,4.229,-3.234,-5.846,1.949,2.488,1.368,5.597,-5.804,-2.695,8.002,3.731,1
Positive_1034,6.045,6.26,5.181,5.613,1.943,9.499,4.966,7.988,2.591,6.045,10.579,4.966,2.375,4.749,6.909,6.477,5.83,2.375,4.102,5.398,-4.451,-1.374,-6.758,-6.923,3.681,2.198,2.198,-1.648,-2.143,-0.33,3.462,2.198,1
Positive_1035,7.323,5.146,3.76,4.75,1.781,8.313,3.76,8.906,1.583,5.542,8.51,7.323,2.771,4.156,6.531,6.927,7.323,1.98,4.948,6.135,-5.051,-1.29,-3.278,-2.794,2.955,0.591,0.484,0.43,0.215,1.182,0.913,-1.827,1
Positive_1036,6.814,3.669,3.087,3.261,0.408,4.367,3.087,5.765,1.106,6.057,6.93,4.95,1.864,4.077,1.689,5.125,4.019,0.64,2.038,5.591,2.385,2.609,0.41,0.857,4.063,3.429,1.342,2.423,2.46,1.193,2.05,2.236,1
Positive_1037,5.855,5.145,3.194,4.79,1.597,7.807,3.194,6.21,1.774,5.322,6.387,6.742,3.194,3.726,5.855,7.452,4.79,1.597,3.726,4.968,-0.933,1.4,-4.48,-3.126,2.846,2.473,1.82,-2.1,2.566,4.713,0.793,0.7,1
Positive_1038,6.449,6.449,2.08,4.161,1.456,6.242,5.409,6.658,3.536,4.577,17.268,4.161,2.705,3.329,8.114,5.409,4.161,2.289,2.289,6.033,-0.925,-0.308,0.719,-3.854,1.079,3.186,2.261,5.447,-2.929,-3.289,-1.542,-2.621,1
Positive_1039,3.036,7.083,5.06,12.143,3.036,13.156,7.083,10.119,2.023,7.083,11.131,12.143,6.071,6.071,2.023,2.023,7.083,4.048,3.036,13.156,-10.656,2.322,-15.984,-3.893,-1.639,3.347,4.713,3.893,-13.115,-11.066,1.571,3.893,1
Positive_1040,9.649,7.443,5.513,7.443,0.827,9.373,4.686,11.855,2.757,7.443,11.855,5.238,4.686,3.583,3.583,6.616,7.995,1.654,5.238,5.789,-2.649,-1.725,-7.024,-2.465,-3.943,-0.37,-1.91,-0.246,0.308,-1.356,-2.649,0.801,1
Positive_1041,12.547,6.674,3.204,6.14,1.602,7.742,3.204,10.679,2.403,8.276,10.144,5.339,2.67,2.936,4.272,4.538,7.208,0.534,1.334,10.412,-9.396,-3.579,1.454,0.224,-0.224,2.181,2.629,1.454,-2.181,-1.454,-1.23,-1.734,1
Positive_1042,5.812,11.043,1.744,2.325,0.0,5.231,4.069,7.556,0.581,4.069,5.231,5.812,2.325,2.325,1.744,4.069,2.906,0.0,2.906,5.812,6.687,5.44,-5.705,-0.907,-7.669,0.907,12.656,2.72,1.209,0.567,3.173,5.365,1
Positive_1043,8.096,8.096,3.169,7.392,1.408,12.672,3.521,7.04,2.816,8.448,13.376,5.632,1.76,1.408,5.632,5.984,6.688,0.352,1.76,10.561,-9.554,-2.837,-5.153,2.027,-3.764,-0.174,1.621,3.764,-0.521,4.227,-4.517,-0.926,1
Positive_1044,11.341,5.67,6.379,6.379,1.418,7.797,3.544,12.404,3.544,7.797,10.278,4.253,2.835,3.544,3.19,4.608,8.86,0.355,3.19,6.379,0.114,-1.82,-0.626,-3.641,0.228,-0.91,-2.275,0.853,0.114,-0.512,-5.006,-0.284,1
Positive_1045,9.135,6.644,4.484,4.152,0.332,4.65,3.155,9.135,1.162,5.812,8.138,5.314,2.491,2.491,5.314,6.81,4.982,0.996,3.487,8.969,-1.318,0.439,-3.174,-2.49,2.734,2.49,-0.293,-0.195,1.611,1.855,-0.049,0.732,1
Positive_1046,4.04,4.209,2.189,4.714,3.367,6.397,2.694,3.872,3.198,3.704,7.239,6.397,2.189,3.198,3.367,4.882,4.714,1.01,1.852,4.377,4.657,3.298,-1.203,0.582,0.931,0.349,2.445,4.036,4.734,2.716,-0.155,0.0,1
Positive_1047,4.867,1.73,1.514,1.298,0.649,2.596,1.838,4.759,0.757,4.975,6.057,2.379,1.838,4.542,2.271,4.651,2.92,0.757,1.838,4.434,5.696,3.655,3.797,2.749,5.724,3.599,4.307,3.372,3.514,1.559,3.882,1.474,1
Positive_1048,3.118,4.393,1.559,4.251,0.567,3.968,2.551,4.393,1.842,4.818,8.928,1.984,1.417,3.685,5.952,5.526,2.834,1.417,2.126,5.668,2.804,2.662,3.621,3.372,1.455,1.384,4.473,3.692,1.065,1.313,1.242,1.917,1
Positive_1049,8.831,4.688,4.143,5.015,1.308,6.65,3.38,8.504,2.29,7.305,9.703,6.759,2.18,3.38,5.887,4.688,6.869,0.545,1.744,8.067,-3.721,-0.204,-0.051,0.663,-0.051,-0.612,1.274,2.09,-1.07,-1.223,-0.153,1.121,1
Positive_1050,3.025,1.613,3.226,0.807,1.008,5.847,2.218,3.428,0.605,6.451,5.041,3.226,2.823,2.621,4.435,6.049,3.025,0.605,1.411,2.419,5.299,5.898,4.461,4.671,4.401,3.234,3.174,3.024,2.365,1.108,0.868,1.617,1
Positive_1051,4.166,4.861,7.638,5.555,0.0,9.027,1.389,6.944,0.695,4.861,6.944,9.721,2.083,5.555,0.0,3.472,6.944,1.389,2.777,7.638,-2.658,-2.429,-9.716,-3.346,-0.55,1.375,1.925,2.337,0.367,2.108,9.212,9.716,1
Positive_1052,8.918,5.776,4.926,5.691,1.189,6.795,6.37,6.455,3.737,3.992,12.911,4.501,2.548,4.926,6.88,6.625,5.266,3.482,4.757,5.181,-2.44,-2.884,-4.936,-5.269,-0.166,0.055,4.271,5.768,-1.165,-0.887,-0.998,-2.274,1
Positive_1053,8.005,5.822,3.275,3.821,1.637,7.641,4.184,7.823,1.637,2.911,8.915,5.64,2.001,3.821,5.822,6.731,6.549,1.637,4.184,5.458,-1.658,0.78,-1.463,-0.829,3.559,0.488,0.341,0.39,-1.56,0.878,1.316,0.244,1
Positive_1054,8.211,5.842,3.158,5.211,2.369,5.211,4.895,6.79,3.632,3.79,8.369,6.001,3.632,4.105,5.842,8.685,4.738,0.315,2.369,7.895,1.718,2.274,-7.377,-5.255,3.133,3.638,-1.819,1.819,-2.122,-1.011,2.223,1.718,1
Positive_1055,5.448,3.854,9.169,6.246,0.0,6.645,4.252,4.784,1.329,7.575,8.239,7.973,1.329,3.189,3.854,9.568,7.708,0.93,3.721,5.714,-1.015,2.03,4.061,2.893,-2.132,-0.914,-1.777,-0.406,-1.421,-0.152,-3.452,0.761,1
Positive_1056,7.601,6.384,1.976,6.081,0.152,10.033,3.648,8.968,2.128,8.513,7.449,6.384,3.04,3.345,5.776,3.345,6.689,0.456,3.345,9.729,-7.038,-2.994,-0.053,-1.208,2.521,1.471,1.155,5.83,1.155,0.63,-4.779,-1.733,1
Positive_1057,1.833,2.679,9.024,5.781,2.256,5.498,2.679,3.525,1.692,6.909,7.05,8.601,2.397,4.794,2.679,3.525,3.666,0.846,5.358,4.935,-0.043,1.157,-2.186,1.972,1.843,3.3,-0.214,1.629,3.772,3.601,-0.557,0.0,1
Positive_1058,3.405,3.405,2.701,1.879,1.409,1.761,1.057,1.409,1.644,3.992,5.166,2.701,1.761,2.231,3.17,3.875,3.405,0.822,1.996,4.227,5.748,3.823,6.606,4.083,4.265,3.563,4.265,3.485,3.771,1.925,4.369,2.081,1
Positive_1059,5.478,4.911,3.211,4.345,0.944,3.966,1.889,4.156,1.511,3.778,8.311,5.667,2.456,4.345,5.478,5.478,8.311,1.7,3.589,6.611,-0.043,2.584,-1.12,1.981,-0.388,-1.335,3.488,4.264,-0.086,0.818,1.55,2.153,1
Positive_1060,8.152,7.698,3.849,6.566,1.585,9.284,7.02,5.888,3.17,6.34,9.284,6.566,3.396,5.661,5.434,6.113,5.208,0.227,3.396,8.605,-5.956,0.567,-1.645,-0.908,-0.964,0.51,0.624,2.893,-4.651,-1.305,-3.347,0.737,1
Positive_1061,8.511,3.064,3.064,4.086,0.34,5.787,4.086,7.149,2.383,6.468,8.511,8.171,2.383,5.787,4.426,5.787,3.064,2.043,3.405,4.766,4.151,6.25,2.239,1.539,-7.229,-4.338,-0.047,0.746,2.146,3.265,-2.659,0.653,1
Positive_1062,4.322,2.917,4.214,3.998,2.593,3.889,3.241,3.565,2.053,5.618,10.696,4.537,2.053,4.537,3.889,5.618,5.294,0.54,3.889,5.078,1.981,1.197,1.444,0.124,5.448,2.765,0.825,0.413,-0.248,-1.527,2.435,2.6,1
Positive_1063,4.775,6.253,5.684,3.865,1.137,5.343,3.524,5.23,1.137,5.457,6.367,5.457,4.093,3.751,3.524,5.684,6.821,1.023,2.843,4.093,1.162,0.344,0.129,-0.516,1.936,1.979,1.764,1.291,-0.387,0.387,2.108,3.744,1
Positive_1064,10.169,6.581,7.477,5.683,1.197,7.776,4.487,8.376,2.692,5.683,11.067,6.282,1.795,6.88,7.179,8.077,6.581,2.692,3.59,9.272,-4.571,-2.532,-2.903,-1.915,0.556,2.285,-2.903,0.247,-2.038,-5.806,-2.1,-1.853,1
Positive_1065,3.853,3.853,3.211,6.551,2.569,5.395,3.597,6.037,2.697,3.982,6.422,7.579,2.697,5.395,5.01,4.368,3.597,1.027,2.569,5.909,0.863,2.46,-1.899,2.201,-1.511,1.856,1.208,-0.475,1.252,3.798,0.993,2.935,1
Positive_1066,4.23,2.766,2.603,2.929,1.464,2.929,2.929,3.742,1.301,3.579,5.532,4.556,1.139,3.416,3.091,6.02,2.115,0.976,2.603,4.23,1.865,3.014,4.071,3.418,2.517,2.704,4.257,3.139,4.692,4.319,2.144,1.709,1
Positive_1067,5.598,8.276,4.138,6.816,2.191,6.572,3.407,7.789,2.191,5.598,9.98,6.086,2.434,3.651,5.355,4.625,5.842,1.217,3.165,7.059,-4.029,-0.408,-5.813,-4.029,8.465,7.19,1.785,1.989,-7.904,-4.488,3.366,1.887,1
Positive_1068,5.507,5.507,4.406,7.709,2.57,6.976,7.343,5.874,1.469,6.242,9.545,7.709,4.406,9.178,5.507,11.749,7.709,1.469,4.773,6.976,3.066,1.165,-8.584,-6.254,-2.269,-2.514,-0.613,-1.104,-0.858,-0.0,-1.288,-3.372,1
Positive_1069,11.032,4.495,3.677,6.333,1.226,7.151,3.677,10.011,2.043,7.151,9.602,6.946,1.838,3.064,3.882,5.72,6.742,0.613,2.451,8.784,-1.916,-3.672,2.395,1.437,-0.905,-0.16,-1.277,1.916,-4.045,-0.319,-1.863,1.969,1
Positive_1070,7.237,3.47,3.47,6.841,1.09,6.345,4.065,8.923,2.974,3.668,10.906,5.75,2.181,3.173,4.957,5.948,6.048,0.396,2.578,5.948,1.2,3.023,-1.344,-0.048,0.864,2.783,-0.096,1.44,-1.967,-0.768,-1.392,0.336,1
Positive_1071,6.228,3.198,3.03,4.208,1.515,8.416,5.386,4.376,1.178,3.198,8.248,8.416,2.188,3.366,6.228,4.881,3.534,1.347,3.03,6.564,0.31,2.789,2.036,2.346,-1.195,2.346,2.213,4.382,-2.036,0.443,-3.63,1.461,1
Positive_1072,7.166,3.93,2.62,4.16,2.312,4.623,3.544,5.778,1.002,5.624,7.781,3.699,2.003,3.775,3.699,4.392,4.623,0.848,2.312,5.856,2.392,1.794,1.396,0.04,2.432,2.073,1.834,2.632,2.592,1.156,0.718,1.196,1
Positive_1073,5.132,6.082,2.851,3.801,0.95,6.273,3.421,5.893,3.421,5.322,11.975,4.562,2.471,7.413,5.893,4.752,4.942,0.19,3.042,4.942,2.753,3.033,-3.733,-4.34,0.793,3.126,1.353,1.12,-2.846,-1.26,3.313,3.36,1
Positive_1074,3.328,3.645,2.853,4.278,0.792,4.596,2.535,4.278,0.951,4.596,10.142,6.339,2.06,4.754,5.388,5.072,5.072,0.792,2.694,5.388,2.228,0.756,1.154,0.517,2.784,3.341,2.148,1.71,2.228,0.676,0.517,2.387,1
Positive_1075,4.488,4.168,1.603,3.206,0.321,3.206,3.847,4.809,0.641,1.924,7.053,3.847,1.603,1.603,2.565,1.603,1.924,0.321,2.885,0.962,6.94,4.574,5.81,4.469,3.97,4.127,2.708,4.18,3.838,5.494,-0.71,2.024,1
Positive_1076,5.982,3.822,5.151,5.317,1.661,4.818,2.825,8.308,2.492,5.982,9.638,5.816,1.994,3.988,4.486,6.314,4.32,1.164,3.323,7.975,-3.243,-2.003,1.383,2.766,3.052,2.194,0.715,-1.192,2.051,1.097,-0.62,-1.574,1
Positive_1077,7.522,2.617,3.27,3.761,0.818,6.051,3.598,7.359,2.126,3.925,10.302,6.214,2.617,4.415,6.377,5.724,5.233,1.962,2.289,6.541,3.616,3.709,0.834,-1.484,-1.02,-1.02,3.292,4.219,0.603,0.371,-3.338,-2.503,1
Positive_1078,4.094,5.404,3.111,3.93,2.128,5.895,4.422,7.369,2.948,4.094,12.118,4.094,2.948,6.386,7.532,5.404,4.912,1.637,4.422,5.24,-0.392,-0.638,-3.433,-3.874,-2.599,-2.795,3.335,4.267,2.845,2.256,2.207,0.736,1
Positive_1079,6.149,5.426,6.874,4.703,0.723,5.788,6.511,6.874,6.511,5.064,11.214,3.618,2.533,3.618,5.064,7.236,7.597,1.808,6.874,7.236,-1.95,-6.017,-0.39,-0.669,3.231,1.95,-1.337,-2.396,1.114,0.223,-2.618,-2.563,1
Positive_1080,4.933,4.316,3.853,3.546,1.079,3.391,2.466,3.237,1.234,5.087,6.628,3.853,2.929,4.625,3.7,5.087,3.391,1.234,2.775,3.083,-0.916,1.303,3.064,2.888,2.959,1.902,3.346,1.62,2.008,2.43,5.741,3.205,1
Positive_1081,4.479,1.773,2.239,2.053,0.933,1.866,1.586,4.666,1.213,3.732,7.278,2.146,1.213,4.386,2.333,3.173,3.079,1.773,2.799,4.852,5.066,2.303,4.606,2.015,5.786,2.936,4.634,1.583,3.08,1.785,5.44,3.195,1
Positive_1082,2.703,4.979,2.134,4.268,0.427,3.13,2.134,2.561,1.565,3.699,6.544,2.987,3.13,3.841,3.556,6.117,4.837,1.707,2.845,4.979,2.044,4.225,4.191,3.612,-0.784,0.034,3.475,2.317,1.533,2.794,4.497,3.918,1
Positive_1083,8.549,5.261,3.946,4.274,4.274,11.178,4.274,0.986,1.315,3.946,11.836,5.919,3.946,3.288,4.932,5.261,4.274,0.658,1.973,6.905,-3.395,2.473,-5.529,1.018,4.559,5.48,0.727,4.025,-1.6,2.231,-6.45,-0.533,1
Positive_1084,3.772,4.163,2.171,3.665,1.459,5.16,2.206,3.558,1.103,2.206,4.342,4.875,1.103,2.064,3.914,3.843,2.704,0.534,1.744,2.918,0.949,4.974,2.041,3.853,2.616,4.83,2.674,5.578,1.84,5.089,2.76,5.29,1
Positive_1085,11.2,5.867,5.333,4.8,2.4,6.4,4.534,11.734,2.933,5.867,12.534,6.4,3.734,4.0,3.734,5.601,3.734,1.067,4.0,6.934,-0.902,-0.282,-7.05,-3.61,4.456,1.072,-2.482,-2.707,2.594,0.902,-2.256,-2.538,1
Positive_1086,9.545,6.051,2.805,4.477,2.018,7.478,4.674,8.659,3.099,4.724,11.464,4.182,2.558,3.838,7.233,7.085,6.396,0.984,2.755,9.446,-1.368,-2.573,-2.463,-1.259,1.204,0.109,-0.164,1.149,-1.642,-0.985,-1.368,-0.109,1
Positive_1087,8.863,6.736,6.736,8.509,2.481,7.445,4.254,6.027,4.609,9.927,15.244,8.154,3.191,4.609,7.091,5.672,4.964,1.063,6.736,5.318,-7.786,-7.53,-7.913,-5.552,4.212,2.936,-1.978,1.021,-5.361,-1.404,0.83,0.893,1
Positive_1088,6.577,4.494,5.262,5.481,1.206,5.481,3.398,6.029,2.083,3.617,6.248,4.604,1.316,2.302,4.165,6.687,4.494,2.083,2.85,4.165,2.683,2.022,0.66,1.073,2.187,2.806,2.105,3.137,0.825,1.403,-1.568,0.124,1
Positive_1089,2.937,3.671,3.304,5.506,1.468,6.607,3.304,5.873,0.367,5.139,5.506,7.341,1.835,2.937,2.202,4.037,2.569,0.367,2.202,4.772,2.59,5.432,-2.446,-3.345,5.216,7.842,6.691,11.007,-4.245,-3.345,1.439,1.223,1
Positive_1090,3.542,1.594,3.188,1.24,1.417,1.062,2.656,1.948,1.417,3.365,8.678,3.365,2.302,4.959,2.656,4.782,3.542,1.594,1.771,3.011,1.481,2.643,3.166,2.672,4.153,3.34,4.879,3.572,3.514,2.759,5.431,4.299,1
Positive_1091,8.996,5.622,1.968,8.434,1.687,6.747,5.061,10.121,3.655,6.466,9.277,7.59,1.687,3.374,4.217,5.622,5.341,1.125,4.217,9.84,2.332,3.831,-5.164,-2.277,-7.607,-2.943,1.777,5.664,-3.22,-1.388,-1.333,-0.722,1
Positive_1092,3.376,2.803,3.195,3.104,1.085,4.099,1.869,3.135,0.693,4.431,5.998,3.557,2.11,4.28,2.26,4.461,3.285,0.814,1.838,4.159,3.179,2.755,1.12,0.848,6.146,4.965,3.179,3.028,3.179,3.451,4.057,3.542,1
Positive_1093,6.508,4.701,4.098,6.749,2.531,9.28,4.098,4.46,2.411,4.821,10.606,6.991,3.736,5.424,3.857,5.424,4.821,1.205,3.736,7.473,3.911,4.323,-3.86,-3.191,0.618,2.985,-0.772,-0.206,-2.625,-1.595,-2.522,0.0,1
Positive_1094,3.727,5.371,2.96,3.618,1.096,4.385,4.056,4.714,2.083,2.411,12.497,2.96,1.973,4.823,5.043,6.906,3.508,1.973,3.836,5.152,2.991,0.665,0.582,0.332,2.7,2.534,0.956,3.157,1.039,1.994,-0.332,0.291,1
Positive_1095,4.518,5.924,5.623,5.824,3.213,7.631,4.819,4.92,3.012,7.129,12.652,7.23,3.916,4.418,5.121,5.824,4.016,1.908,3.916,5.623,0.483,1.877,-3.914,-2.306,1.233,2.252,-0.59,0.643,-1.93,-0.429,-3.164,-1.394,1
